;Horas Presencia Efectiva Subcontratados;Horas Presencia Efectiva ETTs;Horas Formacion Seguridad Propios;Horas Formacion Seguridad ETTs;Accident;wk_position;Age;Severity;Accident_place;Gender_Hombre;T_Turno de mañana;T_Turno de noche;T_Turno de tarde;Age_Entre 30-50;Age_Mayor 50;Age_Menor 30;Tipo_trab_reduced;Acc_Duración Determinada;Acc_ETT;Acc_Indefinido;Acc_Otros
15401;25685.0;18303.0;1151.0;152.0;0;Embalador Prensas;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Indefinido;0;0;1;0
15402;25249.0;42485.0;1419.0;829.0;0;maquinista de robot de soldadura;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;ETT;0;1;0;0
15403;0.0;0.0;0.0;;0;Titular LONGI001;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
15404;17051.0;211.0;757.0;0.0;0;Alimentador Tubos 601;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Indefinido;0;0;1;0
15405;17051.0;211.0;757.0;0.0;0;Director de produccción;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
15406;19528.0;6377.0;262.0;56.0;0;Maquinistas Líneas de Corte;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;ETT;0;1;0;0
15407;0.0;0.0;0.0;;0;gruista varios;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
15408;17051.0;211.0;757.0;0.0;0;poligon production-black area;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
15409;0.0;0.0;0.0;;0;UTILLERO GALVANIZADO;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Duración Determinada;1;0;0;0
15410;2836.0;2046.0;1212.0;0.0;0;ayudante longi008;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
15411;25685.0;18303.0;1151.0;152.0;0;Saumschrott durchtrennen;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
15412;25249.0;42485.0;1419.0;829.0;0;Supervisor;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
15413;17051.0;211.0;757.0;0.0;0;Flejador;Mayor 50;;Mantenimiento;0;0;1;0;0;1;0;Indefinido;0;0;1;0
15414;0.0;0.0;0.0;;0;EMBALADOR 015;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
15415;25249.0;42485.0;1419.0;829.0;0;Packing team member ;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
15416;0.0;0.0;607.0;0.0;0;Verpacker / Bestuecker;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
15417;0.0;0.0;0.0;;0;Caretillero;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
15418;0.0;0.0;0.0;;0;MONTADOR LONGI008;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
15419;2836.0;2046.0;1212.0;0.0;0;Packing team member ;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
15420;25685.0;18303.0;1151.0;152.0;0;PRENSA 001;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Duración Determinada;1;0;0;0
15421;0.0;0.0;0.0;0.0;0;alimentador;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Indefinido;0;0;1;0
15422;0.0;0.0;0.0;;0;Gruista ( PARDO FREIJO) Subcontrata;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
15423;4675.0;2625.0;240.0;0.0;0;flejador;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
15424;25249.0;42485.0;1419.0;829.0;0;Linha de corte transversal;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
15425;25249.0;42485.0;1419.0;829.0;0;Verlader Halle 8;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
15426;19528.0;6377.0;262.0;56.0;0;Titular Línea Corte Prensa II;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
15427;0.0;0.0;0.0;;0;plegadora;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
15428;0.0;0.0;0.0;0.0;0;ayudante longitudinal;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Otros;0;0;0;1
15429;17051.0;211.0;757.0;0.0;0;Embaladora 2;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Duración Determinada;1;0;0;0
15430;2836.0;2046.0;1212.0;0.0;0;Longi 2;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Duración Determinada;1;0;0;0
15431;0.0;0.0;0.0;;0;mantenimiento mecánico;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
15432;25249.0;42485.0;1419.0;829.0;0;LIDER LONGI06;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
15433;2836.0;2046.0;1212.0;0.0;0;Soldador;Menor 30;;Mantenimiento;1;1;0;0;0;0;1;Indefinido;0;0;1;0
15434;19528.0;6377.0;262.0;56.0;0;Kranführer;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;ETT;0;1;0;0
15435;0.0;0.0;0.0;;0;packaging worker;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
15436;0.0;0.0;0.0;;0;Verlader Halle 8;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
15437;0.0;0.0;0.0;;0;Titular de Linea;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
15438;17051.0;211.0;757.0;0.0;0;Rework Operation;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
15439;25249.0;42485.0;1419.0;829.0;0;LINEAS DE CORTE LONGITUDINAL;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;ETT;0;1;0;0
15440;17051.0;211.0;757.0;0.0;0;EMBALADORA 1;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
15441;25249.0;42485.0;1419.0;829.0;0;Control Calidad;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
15442;0.0;0.0;0.0;;0;EMBALADORA015;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Indefinido;0;0;1;0
15443;0.0;0.0;0.0;;0;Stacker Operator;Mayor 50;;Mantenimiento;0;1;0;0;0;1;0;Indefinido;0;0;1;0
15444;0.0;0.0;0.0;;0;MF2 LONGI001;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
15445;25249.0;42485.0;1419.0;829.0;0;Lifting material on acid pool;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Indefinido;0;0;1;0
15446;0.0;0.0;0.0;;0;maquinista de maquina laser;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
15447;25249.0;42485.0;1419.0;829.0;0;Maquinista Perfiladoras;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
15448;0.0;0.0;0.0;;0;Gruista Longi004 -Longi008;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
15449;0.0;0.0;0.0;;0;Saumschrott durchtrennen;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Duración Determinada;1;0;0;0
15450;0.0;0.0;0.0;;0;Mitarbeiter Produktion;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;ETT;0;1;0;0
15451;0.0;0.0;607.0;0.0;0;Gruista LONGI004 y LONGI008;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
15452;0.0;0.0;0.0;0.0;0;Vaciado contenedores de chatarra;Entre 30-50;;Mantenimiento;0;0;1;0;1;0;0;ETT;0;1;0;0
15453;2836.0;2046.0;1212.0;0.0;0;CARPINTERIA;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
15454;0.0;0.0;0.0;;0;: Operador II;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Duración Determinada;1;0;0;0
15455;0.0;0.0;0.0;0.0;0;LIDER LONGI06;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Indefinido;0;0;1;0
15456;25685.0;18303.0;1151.0;152.0;0;maquinista;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;ETT;0;1;0;0
15457;25685.0;18303.0;1151.0;152.0;0;forklift driver;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Duración Determinada;1;0;0;0
15458;0.0;0.0;0.0;0.0;0;MF1 Presse 1;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
15459;0.0;0.0;0.0;0.0;0;UTILLERO GALVANIZADO;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
15460;2836.0;2046.0;1212.0;0.0;0;ayudante longitudinal;Mayor 50;;Mantenimiento;0;1;0;0;0;1;0;Indefinido;0;0;1;0
15461;0.0;0.0;0.0;;0;Supervisor Mantenimiento;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Indefinido;0;0;1;0
15462;25685.0;18303.0;1151.0;152.0;0;ayudante longi008;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;ETT;0;1;0;0
15463;0.0;0.0;0.0;0.0;0;Embaladora;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Indefinido;0;0;1;0
15464;0.0;0.0;607.0;0.0;0;slitting Op ;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;ETT;0;1;0;0
15465;0.0;0.0;0.0;0.0;0;gruista de salida;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
15466;0.0;46113.0;1544.0;0.0;0;Maschinenbediener Presse 5;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
15467;0.0;0.0;0.0;0.0;0;Maschinenbedienerin;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Otros;0;0;0;1
15468;25249.0;42485.0;1419.0;829.0;0;Auxiliar/montador LONGI002;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;ETT;0;1;0;0
15469;0.0;0.0;0.0;0.0;0;Pontonero y maquinista TRANS006;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
15470;0.0;0.0;0.0;;0;extern;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
15471;17051.0;211.0;757.0;0.0;0;AUXILIAR DE LINEA;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
15472;17051.0;211.0;757.0;0.0;0;Electromecánico;Menor 30;;Mantenimiento;0;1;0;0;0;0;1;Otros;0;0;0;1
15473;0.0;0.0;0.0;0.0;0;Titular L-8;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Otros;0;0;0;1
15474;0.0;0.0;0.0;;0;Flejador/ ayudante TRANS007;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
15475;0.0;0.0;0.0;;0;Verlader / Staplerfahrer Halle 8;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Otros;0;0;0;1
15476;0.0;0.0;0.0;;0;Forklift;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
15477;17051.0;211.0;757.0;0.0;0;press op ;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
15478;25249.0;42485.0;1419.0;829.0;0;Líneas de Corte Longitudinal;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
15479;0.0;0.0;0.0;0.0;0;operatorof Press;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
15480;0.0;0.0;0.0;;0;Maschinenführer 2 Pressen;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
15481;0.0;46113.0;1544.0;0.0;0;Maschinenführer1 (MF1);Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
15482;0.0;0.0;0.0;;0;operator of packaging;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Duración Determinada;1;0;0;0
15483;2836.0;2046.0;1212.0;0.0;0;Oxygen welding;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Duración Determinada;1;0;0;0
15484;0.0;0.0;0.0;;0;Maquinista Trans003;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Indefinido;0;0;1;0
15485;0.0;0.0;0.0;;0;CARPINTERO TRANS002;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
15486;0.0;0.0;0.0;0.0;0;Handling material;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Indefinido;0;0;1;0
15487;0.0;0.0;0.0;;0;EMBAL015;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
15488;0.0;0.0;0.0;;0;Flejador-embalador;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
15489;0.0;0.0;0.0;0.0;0;Gruista Tubos;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
15490;17051.0;211.0;757.0;0.0;0;Empaquetador en formación;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
15491;0.0;0.0;0.0;;0;Gruista ( PARDO FREIJO) Subcontrata;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
15492;25249.0;42485.0;1419.0;829.0;0;Puente Grua - Flejador;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
15493;0.0;0.0;0.0;;0;Director Comercial Planta;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
15494;25685.0;18303.0;1151.0;152.0;0;Verpacker Halle 3;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
15495;2836.0;2046.0;1212.0;0.0;0;Perfiles abiertos;Menor 30;;Mantenimiento;1;1;0;0;0;0;1;ETT;0;1;0;0
15496;25685.0;18303.0;1151.0;152.0;0;Operador de Embalagem;Entre 30-50;;Mantenimiento;0;1;0;0;1;0;0;Otros;0;0;0;1
15497;25249.0;42485.0;1419.0;829.0;0;Operario de pantógrafo;Menor 30;;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
15498;25249.0;42485.0;1419.0;829.0;0;MONTADOR LONGI005;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Duración Determinada;1;0;0;0
15499;0.0;0.0;0.0;;0;Entrada Decapado;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
15500;0.0;0.0;0.0;0.0;0;galvanized packaking;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
15501;0.0;0.0;0.0;0.0;0;LONGI008;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Indefinido;0;0;1;0
15502;2836.0;2046.0;1212.0;0.0;0;LONGI2;Menor 30;;Mantenimiento;1;1;0;0;0;0;1;ETT;0;1;0;0
15503;25249.0;42485.0;1419.0;829.0;0;poligon production-black area;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
15504;17051.0;211.0;757.0;0.0;0;Descarga galvanizado;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
15505;25249.0;42485.0;1419.0;829.0;0;Supplier;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
15506;25249.0;42485.0;1419.0;829.0;0;Verpacker LONGI001;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
15507;2836.0;2046.0;1212.0;0.0;0;Utillero;Menor 30;;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
15508;17051.0;211.0;757.0;0.0;0;CONTROLADOR DE PROCESOS;Mayor 50;;Mantenimiento;0;1;0;0;0;1;0;Otros;0;0;0;1
15509;0.0;46113.0;1544.0;0.0;0;Operario corte;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Indefinido;0;0;1;0
15510;25685.0;18303.0;1151.0;152.0;0;Soldador II;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
15511;25249.0;42485.0;1419.0;829.0;0;Packing team member ;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
15512;0.0;0.0;607.0;0.0;0;Gruista de caldera y operadores de limpieza;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
15513;0.0;0.0;0.0;;0;ENH CNC OPERATOR;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
15514;0.0;0.0;0.0;;0;Lkw Fahrer;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
15515;0.0;0.0;0.0;;0;Flejador;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
15516;0.0;0.0;0.0;;0;Carretilla;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Duración Determinada;1;0;0;0
15517;25249.0;42485.0;1419.0;829.0;0;Operador Logística 2;Menor 30;;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
15518;17051.0;211.0;757.0;0.0;0;OPERADOR DE CARRETILLA;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
15519;4675.0;2625.0;240.0;0.0;0;Operario Puente grúa;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
15520;0.0;0.0;607.0;0.0;0;EPM;Mayor 50;;Mantenimiento;0;0;0;1;0;1;0;ETT;0;1;0;0
15521;0.0;0.0;607.0;0.0;0;Maschinenführer 1 Presse;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
15522;0.0;0.0;0.0;;0;Titular de línea y auxiliar (Prensa Rovetta);Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Indefinido;0;0;1;0
15523;0.0;0.0;0.0;0.0;0;MAQUINISTA Y AYUDANTE TRANSVERSAL 4;Menor 30;;Mantenimiento;1;1;0;0;0;0;1;Indefinido;0;0;1;0
15524;0.0;0.0;0.0;;0;POTE;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Indefinido;0;0;1;0
15525;25249.0;42485.0;1419.0;829.0;0;Operador de Produção II;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
15526;0.0;46113.0;1544.0;0.0;0;maquinista de maquina de corte Tecoi;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
15527;0.0;0.0;0.0;;0;Maniobra de marcha atrás después de dejar el palé con producto acabado en la zona B3;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
15528;0.0;46113.0;1544.0;0.0;0;EMBAL480;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
15529;25685.0;18303.0;1151.0;152.0;0;Operador Logístico I;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
15530;19528.0;6377.0;262.0;56.0;0;MONTADOR LONGI005;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Indefinido;0;0;1;0
15531;17051.0;211.0;757.0;0.0;0;EMBALADORA;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Indefinido;0;0;1;0
15532;0.0;0.0;0.0;;0;Maschinenführer LONGI002;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Duración Determinada;1;0;0;0
15533;25249.0;42485.0;1419.0;829.0;0;extern;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;ETT;0;1;0;0
15534;25249.0;42485.0;1419.0;829.0;0;/ ;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
15535;25249.0;42485.0;1419.0;829.0;0;Mantenimiento;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Duración Determinada;1;0;0;0
15536;0.0;0.0;0.0;0.0;0;Caretillero;Menor 30;;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
15537;25685.0;18303.0;1151.0;152.0;0;Driver for Adam Jones;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
15538;0.0;0.0;0.0;;0;Operador Principal;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Otros;0;0;0;1
15539;4675.0;2625.0;240.0;0.0;0;Maschinenbediener Presse 5;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
15540;25685.0;18303.0;1151.0;152.0;0;ZONA APILADOR LCP;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
15541;25685.0;18303.0;1151.0;152.0;0;Bestücker LSL 2;Menor 30;;Mantenimiento;1;1;0;0;0;0;1;Otros;0;0;0;1
15542;0.0;0.0;607.0;0.0;0;Carretilleros;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
15543;17051.0;211.0;757.0;0.0;0;Titular de Linea;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Indefinido;0;0;1;0
15544;25685.0;18303.0;1151.0;152.0;0;Flejado y embalado;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
15545;19528.0;6377.0;262.0;56.0;0;OPERARIO;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
15546;4675.0;2625.0;240.0;0.0;0;MAQUINISTA Y AYUDANTE TRANSVERSAL 4;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
15547;19528.0;6377.0;262.0;56.0;0;Bestücker LSL 2;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Indefinido;0;0;1;0
15548;0.0;0.0;0.0;0.0;0;MAQUINISTA Y AYUDANTE TRANSVERSAL 4;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Duración Determinada;1;0;0;0
15549;0.0;0.0;0.0;0.0;0;Mantenimiento electrico;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;ETT;0;1;0;0
15550;0.0;0.0;0.0;;0;safety guard;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
15551;0.0;0.0;0.0;;0;montador y embajador en LCL;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Otros;0;0;0;1
15552;17051.0;211.0;757.0;0.0;0;Operario entrada linea decapado;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Duración Determinada;1;0;0;0
15553;2836.0;2046.0;1212.0;0.0;0;operator on catting line;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
15554;0.0;0.0;0.0;;0;Gruista de tubos;Menor 30;;Mantenimiento;1;0;1;0;0;0;1;Otros;0;0;0;1
15555;19528.0;6377.0;262.0;56.0;0;Material Handler;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;ETT;0;1;0;0
15556;25249.0;42485.0;1419.0;829.0;0;Flejado y embalado;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Duración Determinada;1;0;0;0
15557;25249.0;42485.0;1419.0;829.0;0;Forklift Driver;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Duración Determinada;1;0;0;0
15558;0.0;0.0;0.0;;0;Titular de longi004;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
15559;25685.0;18303.0;1151.0;152.0;0;Team Leader;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Duración Determinada;1;0;0;0
15560;0.0;0.0;0.0;;0;LCP 02;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
15561;25685.0;18303.0;1151.0;152.0;0;Auxiliar logística;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Indefinido;0;0;1;0
15562;25249.0;42485.0;1419.0;829.0;0;Empaquetador perfiladoras;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
15563;0.0;0.0;0.0;;0;Tornero ajustador;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Indefinido;0;0;1;0
15564;25249.0;42485.0;1419.0;829.0;0;foreman;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
15565;25249.0;42485.0;1419.0;829.0;0;MONTADOR;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Duración Determinada;1;0;0;0
15566;0.0;0.0;0.0;;0;alimentador p5;Mayor 50;;Mantenimiento;0;1;0;0;0;1;0;Duración Determinada;1;0;0;0
15567;0.0;0.0;0.0;;0;LINEA DE PRENSA;Menor 30;;Mantenimiento;0;1;0;0;0;0;1;Otros;0;0;0;1
15568;0.0;0.0;0.0;;0;Kranfahrer;Menor 30;;Mantenimiento;0;0;1;0;0;0;1;Indefinido;0;0;1;0
15569;0.0;0.0;0.0;;0;assembler of circular knives;Mayor 50;;Mantenimiento;1;1;0;0;0;1;0;Otros;0;0;0;1
15570;0.0;0.0;0.0;0.0;0;Gantry crane operator;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
15571;0.0;0.0;0.0;;0;Operador Logistico;Entre 30-50;;Mantenimiento;0;1;0;0;1;0;0;Otros;0;0;0;1
15572;2836.0;2046.0;1212.0;0.0;0;CHATARRERO;Menor 30;;Mantenimiento;1;0;0;1;0;0;1;Otros;0;0;0;1
15573;2836.0;2046.0;1212.0;0.0;0;Operador auxiliar LCT;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
15574;0.0;0.0;0.0;0.0;0;SI. Carretillero;Entre 30-50;;Mantenimiento;1;1;0;0;1;0;0;Otros;0;0;0;1
15575;0.0;0.0;0.0;0.0;0;Carretillero galvanizado;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
15576;0.0;0.0;0.0;;0;Flejado y Embalado;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Duración Determinada;1;0;0;0
15577;4675.0;2625.0;240.0;0.0;0;Maquinista Adige TS72;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Duración Determinada;1;0;0;0
15578;17051.0;211.0;757.0;0.0;0;MF1 LONGI;Entre 30-50;;Mantenimiento;1;0;0;1;1;0;0;Otros;0;0;0;1
15579;0.0;0.0;0.0;0.0;0;PERSONAL DE LINEA;Entre 30-50;;Mantenimiento;0;0;0;1;1;0;0;Otros;0;0;0;1
15580;0.0;0.0;0.0;;0;Operador de Har lan;Mayor 50;;Mantenimiento;1;0;0;1;0;1;0;Otros;0;0;0;1
15581;0.0;0.0;0.0;;0;Maintenance Engineer;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Indefinido;0;0;1;0
15582;0.0;0.0;0.0;0.0;0;Montador;Entre 30-50;;Mantenimiento;1;0;1;0;1;0;0;Otros;0;0;0;1
15583;0.0;0.0;0.0;;0;wrapping and packing bundles of steel ;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Indefinido;0;0;1;0
15584;0.0;0.0;0.0;;0;Cargador Galvanizado;Entre 30-50;;Mantenimiento;0;1;0;0;1;0;0;Otros;0;0;0;1
15585;0.0;0.0;0.0;;0;storekeeper;Mayor 50;;Mantenimiento;1;0;1;0;0;1;0;Indefinido;0;0;1;0
