;Codigo accidentado;Turno;Gender;Planta;Tipo accidente;Tipo trabajador;Fabrica;Tecnología;Pais;Horas Presencia Efectiva Subcontratados;Horas Presencia Efectiva ETTs;Horas Formacion Seguridad Propios;Horas Formacion Seguridad ETTs;Accident;wk_position;Age;Severity;Accident_place
10333;;Turno de noche;Hombre;28;Accidente c/b;Duración Determinada;Galicia;Blanking;España;17051.0;211.0;756.3;0.4;No;Operadores limpieza de caldera y gruista de caldera;Entre 30-50;Grave;Mantenimiento
10334;;Turno de tarde;Hombre;57;Accidente c/b;Indefinido;Kaluga;Blanking;Russia;4675.0;2625.3;240.0;0.0;No;Carretillero/Gruista;Mayor 50;Muy grave;Mantenimiento
10335;;Turno de mañana;Mujer;36;Incidente;ETT;Dongguan;Blanking;China;0.0;0.0;1501.0;0.0;No;Operador II;Entre 30-50;Muy grave;Mantenimiento
10336;;Turno de noche;Hombre;84;Accidente s/b;No aplica;Tarragona;Corte Transversal;España;19528.0;6377.0;262.0;56.3;No;Working on Press;Menor 30;Grave;Mantenimiento
10337;;Turno de tarde;Hombre;36;Accidente c/b;No aplica;Dongguan;Blanking;China;0.0;0.0;1501.0;0.0;No;Carrying a pole via forklift;Entre 30-50;Grave;Mantenimiento
10338;;Turno de tarde;Mujer;34;Accidente c/b;Incidente (no aplica);Gonvauto Barcelona;Blanking;España;72495.20000000001;21968.3;587.0;0.0;No;EMBAL015;Entre 30-50;Grave;Mantenimiento
10339;;Turno de tarde;Hombre;5;Accidente s/b;Indefinido;Arizona;Corte Láser;EEUU;0.0;0.0;0.0;0.0;No;Flejado y Embalado;Menor 30;Muy grave;Mantenimiento
10340;;Turno de tarde;Hombre;53;Accidente s/b;Indefinido con preaviso;Hiasa;Prensa;España;0.0;167848.0;1300.5;101.5;No;storekeeper;Entre 30-50;Leve;Mantenimiento
10341;;Turno de noche;Hombre;26;Accidente s/b;Incidente (no aplica);Campinas;Skinpass;Brasil;2835.52;2046.18;1212.5;0.0;No;Gruista nave 6b zona negro;Entre 30-50;Grave;Mantenimiento
10342;;Turno de tarde;Hombre;1;Incidente;Incidente (no aplica);Argentina;Blanking;Argentina;0.0;0.0;606.5;0.0;No;Mechatroinker;Entre 30-50;Leve;Mantenimiento
10343;;Turno de noche;Hombre;26;Accidente s/b;Indefinido;Campinas;Skinpass;Brasil;2835.52;2046.18;1212.5;0.0;No;EMBALADORA NAVE 2;Menor 30;Muy grave;Mantenimiento
10344;;Turno de noche;Hombre;33;Accidente c/b;Subcontratado;Gonvauto Asturias;Tubos;España;0.0;29316.0;188.0;47.0;No;Stacker Operator;Entre 30-50;Grave;Mantenimiento
10345;;Turno de noche;Hombre;27;Accidente s/b;ETT;Czech;Corte Láser 3D;Rep.Checa;0.0;0.0;0.0;0.0;No;hanger;Entre 30-50;Grave;Mantenimiento
10346;;Turno de mañana;Hombre;13;Incidente;Indefinido con preaviso;Burgos;Blanking;España;25249.0;42484.0;1419.3;830.0999999999999;No;Jefe de gestión de Mantenimiento;Menor 30;Leve;Mantenimiento
10347;;Turno de mañana;Hombre;63;Incidente;ETT;Loudi;Cizalla;China;0.0;46112.0;1542.9;0.0;No;Staplerfahrer;Entre 30-50;Grave;Mantenimiento
10348;;Turno de mañana;Hombre;12;Incidente;Duración Determinada;Barcelona;Skinpass;España;25684.5;18302.3;1150.6;151.5;No;gruista tracker;Entre 30-50;Grave;Mantenimiento
10349;;Turno de noche;Hombre;29;Incidente;Cedidos de otras plantas;Galicia;Corte Longitudinal;España;17051.0;211.0;756.3;0.4;No;Chófer;Mayor 50;Grave;Mantenimiento
10350;;Turno de tarde;Hombre;25;Accidente s/b;Subcontratado;Campinas;Prensa;Brasil;2835.52;2046.18;1212.5;0.0;No;Alimentador P3;Mayor 50;Grave;Mantenimiento
10351;;Turno de noche;Hombre;13;Accidente c/b;Indefinido con preaviso;Burgos;Blanking;España;25249.0;42484.0;1419.3;830.0999999999999;No;Kranführer Halle 1 Nord;Mayor 50;Grave;Mantenimiento
10352;;Turno de mañana;Hombre;63;Accidente s/b;Cedidos de otras plantas;Loudi;Cizalla;China;0.0;46112.0;1542.9;0.0;No;Ensamblado tubo tracker (plantilla 2);Entre 30-50;Leve;Mantenimiento
10353;;Turno de noche;Hombre;29;Accidente c/b;Duración Determinada;Galicia;Corte Longitudinal;España;17051.0;211.0;756.3;0.4;No;Soldador 001;Menor 30;Muy grave;Mantenimiento
10354;;Turno de mañana;Hombre;25;Incidente;Indefinido con preaviso;Campinas;Prensa;Brasil;2835.52;2046.18;1212.5;0.0;No;MF1 Presse 1;Entre 30-50;Muy grave;Mantenimiento
10355;;Turno de tarde;Hombre;32;Incidente;Indefinido con preaviso;Gonvauto Asturias;Sierra;España;0.0;29316.0;188.0;47.0;No;Auxiliar Línea Corte Prensa I;Entre 30-50;Muy grave;Mantenimiento
10356;;Turno de tarde;Hombre;27;Accidente s/b;No aplica;Czech;Corte Láser 3D;Rep.Checa;0.0;0.0;0.0;0.0;No;Traslado de bobinas del almacén de materia prima para su corte en la línea transversal PRENS002;Entre 30-50;Muy grave;Mantenimiento
10357;;Turno de tarde;Hombre;53;Accidente s/b;Indefinido;Hiasa;Prensa;España;0.0;167848.0;1300.5;101.5;No;Maschinenführer 1, Presse 2;Menor 30;Muy grave;Mantenimiento
10358;;Turno de noche;Mujer;1;Accidente c/b;ETT;Argentina;Blanking;Argentina;0.0;0.0;606.5;0.0;No;Titular Circulares;Menor 30;Leve;Mantenimiento
10359;;Turno de tarde;Hombre;26;Accidente c/b;Indefinido;Campinas;Skinpass;Brasil;2835.52;2046.18;1212.5;0.0;No;Maschinenführer Presse 1;Entre 30-50;Leve;Mantenimiento
10360;;Turno de mañana;Hombre;44;Accidente c/b;Subcontratado;Hiasa;Corte Transversal;España;0.0;167848.0;1300.5;101.5;No;Toolmaker;Entre 30-50;Leve;Mantenimiento
10361;;Turno de mañana;Hombre;84;Incidente;No aplica;Tarragona;Corte Transversal;España;19528.0;6377.0;262.0;56.3;No;TITULAR LÍNEA CORTE PRENSA I;Menor 30;Grave;Mantenimiento
10362;;Turno de noche;Hombre;25;Incidente;Indefinido;Campinas;Prensa;Brasil;2835.52;2046.18;1212.5;0.0;No;Maschinenbedienerin;Entre 30-50;Leve;Mantenimiento
10363;;Turno de noche;Hombre;27;Accidente c/b;Indefinido;Czech;Corte Láser 3D;Rep.Checa;0.0;0.0;0.0;0.0;No;Maschinenführer Presse 4/6;Entre 30-50;Leve;Mantenimiento
10364;;Turno de mañana;Hombre;18;Accidente c/b;Duración Determinada;Burgos;Laminado;España;25249.0;42484.0;1419.3;830.0999999999999;No;Entrada Decapado M1;Entre 30-50;Leve;Mantenimiento
10365;;Turno de noche;Hombre;6;Accidente s/b;Duración Determinada;Arizona;Tubos;EEUU;0.0;0.0;0.0;0.0;No;Maquinista LONGI009;Menor 30;Muy grave;Mantenimiento
10366;;Turno de mañana;Hombre;63;Incidente;ETT;Loudi;Cizalla;China;0.0;46112.0;1542.9;0.0;No;si;Entre 30-50;Muy grave;Mantenimiento
10367;;Turno de noche;Hombre;12;Incidente;Prácticas;Barcelona;Skinpass;España;25684.5;18302.3;1150.6;151.5;No;Operador Principal (Em formação);Mayor 50;Muy grave;Mantenimiento
10368;;Turno de mañana;Hombre;56;Accidente s/b;Duración Determinada;Hiasa;Tubos;España;0.0;167848.0;1300.5;101.5;No;ENH CNC OPERATOR;Menor 30;Muy grave;Mantenimiento
10369;;Turno de mañana;Hombre;55;Accidente s/b;ETT;Hiasa;Sierra;España;0.0;167848.0;1300.5;101.5;No;Gruista caldera;Menor 30;Muy grave;Mantenimiento
10370;;Turno de tarde;Mujer;7;Incidente;Cedidos de otras plantas;Barcelona;Cizalla;España;25684.5;18302.3;1150.6;151.5;No;Material Handler;Entre 30-50;Grave;Mantenimiento
10371;;Turno de tarde;Hombre;35;Accidente c/b;Indefinido;Gonvauto Barcelona;Corte Transversal;España;72495.20000000001;21968.3;587.0;0.0;No;supervisor;Entre 30-50;Grave;Mantenimiento
10372;;Turno de tarde;Hombre;7;Accidente c/b;ETT;Barcelona;Cizalla;España;25684.5;18302.3;1150.6;151.5;No;GRUISTA EXTERNO;Entre 30-50;Grave;Mantenimiento
10373;;Turno de noche;Mujer;54;Accidente c/b;Prácticas;Hiasa;Punzonado;España;0.0;167848.0;1300.5;101.5;No;soldadura;Entre 30-50;Leve;Mantenimiento
10374;;Turno de tarde;Hombre;84;Incidente;No aplica;Tarragona;Corte Transversal;España;19528.0;6377.0;262.0;56.3;No;GRUISTA;Entre 30-50;Muy grave;Mantenimiento
10375;;Turno de noche;Hombre;33;Accidente s/b;Indefinido con preaviso;Gonvauto Asturias;Tubos;España;0.0;29316.0;188.0;47.0;No;Madera Prensas;Entre 30-50;Muy grave;Mantenimiento
10376;;Turno de noche;Hombre;63;Accidente s/b;Prácticas;Loudi;Cizalla;China;0.0;46112.0;1542.9;0.0;No;MF2 Anlernen;Entre 30-50;Leve;Mantenimiento
10377;;Turno de mañana;Mujer;13;Accidente c/b;ETT;Burgos;Blanking;España;25249.0;42484.0;1419.3;830.0999999999999;No;Titular Línea Corte Prensa I;Mayor 50;Muy grave;Mantenimiento
10378;;Turno de noche;Mujer;44;Accidente c/b;Incidente (no aplica);Hiasa;Corte Transversal;España;0.0;167848.0;1300.5;101.5;No;Camionero;Entre 30-50;Leve;Mantenimiento
10379;;Turno de noche;Hombre;33;Accidente s/b;Duración Determinada;Gonvauto Asturias;Tubos;España;0.0;29316.0;188.0;47.0;No;Maschinenführer 1 Presse 3;Entre 30-50;Grave;Mantenimiento
10380;;Turno de noche;Hombre;2;Incidente;Prácticas;Argentina;Corte Longitudinal;Argentina;0.0;0.0;606.5;0.0;No;Longi 6;Entre 30-50;Grave;Mantenimiento
10381;;Turno de mañana;Hombre;63;Accidente c/b;Duración Determinada;Loudi;Cizalla;China;0.0;46112.0;1542.9;0.0;No;Loading team leader;Entre 30-50;Leve;Mantenimiento
10382;;Turno de noche;Hombre;26;Incidente;Indefinido;Campinas;Skinpass;Brasil;2835.52;2046.18;1212.5;0.0;No;Carpintería;Entre 30-50;Leve;Mantenimiento
10383;;Turno de noche;Hombre;36;Accidente c/b;ETT;Dongguan;Blanking;China;0.0;0.0;1501.0;0.0;No;Cargador/descargador;Menor 30;Leve;Mantenimiento
10384;;Turno de mañana;Hombre;30;Accidente s/b;Subcontratado;Galicia;Corte Transversal;España;17051.0;211.0;756.3;0.4;No;ayudante longitudinal;Menor 30;Leve;Mantenimiento
10385;;Turno de tarde;Hombre;43;Incidente;Indefinido;Hiasa;Corte Plasma;España;0.0;167848.0;1300.5;101.5;No;AYUDANTE LONGI005;Entre 30-50;Leve;Mantenimiento
10386;;Turno de noche;Hombre;13;Accidente s/b;Incidente (no aplica);Burgos;Blanking;España;25249.0;42484.0;1419.3;830.0999999999999;No;maquinista/gruista;Entre 30-50;Leve;Mantenimiento
10387;;Turno de noche;Hombre;45;Accidente c/b;No aplica;Hiasa;Decapado;España;0.0;167848.0;1300.5;101.5;No;PRENSA 001;Entre 30-50;Leve;Mantenimiento
10388;;Turno de noche;Hombre;57;Accidente s/b;Indefinido con preaviso;Kaluga;Blanking;Russia;4675.0;2625.3;240.0;0.0;No;TRANS 4;Menor 30;Leve;Mantenimiento
10389;;Turno de mañana;Hombre;4;Accidente c/b;Incidente (no aplica);Arizona;Células Soldadura;EEUU;0.0;0.0;0.0;0.0;No;-;Entre 30-50;Grave;Mantenimiento
10390;;Turno de tarde;Hombre;34;Accidente s/b;Indefinido;Gonvauto Barcelona;Blanking;España;72495.20000000001;21968.3;587.0;0.0;No;Fahrer Räumfahrzeug;Entre 30-50;Leve;Mantenimiento
10391;;Turno de mañana;Hombre;2;Accidente c/b;Indefinido con preaviso;Argentina;Corte Longitudinal;Argentina;0.0;0.0;606.5;0.0;No;Alimentador tubos;Entre 30-50;Muy grave;Mantenimiento
10392;;Turno de mañana;Hombre;41;Accidente s/b;Indefinido;Hiasa;Corte Láser;España;0.0;167848.0;1300.5;101.5;No;Supervisor Logistik;Entre 30-50;Muy grave;Mantenimiento
10393;;Turno de mañana;Hombre;47;Accidente s/b;Cedidos de otras plantas;Hiasa;Laminado;España;0.0;167848.0;1300.5;101.5;No;Slitter Operators ;Entre 30-50;Leve;Mantenimiento
10394;;Turno de mañana;Hombre;26;Incidente;ETT;Campinas;Skinpass;Brasil;2835.52;2046.18;1212.5;0.0;No;Accidente que ocurre en la planta de un cliente con una cantonera colocada en un paquete de formatos enviado desde nuestra planta;Entre 30-50;Grave;Mantenimiento
10395;;Turno de noche;Hombre;41;Accidente s/b;No aplica;Hiasa;Corte Láser;España;0.0;167848.0;1300.5;101.5;No;Staplerfahrer Halle 2;Menor 30;Leve;Mantenimiento
10396;;Turno de mañana;Hombre;30;Incidente;ETT;Galicia;Corte Transversal;España;17051.0;211.0;756.3;0.4;No;Maschinenführer 2  LONGI 001;Menor 30;Leve;Mantenimiento
10397;;Turno de mañana;Hombre;57;Accidente c/b;ETT;Kaluga;Blanking;Russia;4675.0;2625.3;240.0;0.0;No;Ayudante CIZAL008;Entre 30-50;Leve;Mantenimiento
10398;;Turno de tarde;Hombre;34;Incidente;Cedidos de otras plantas;Gonvauto Barcelona;Blanking;España;72495.20000000001;21968.3;587.0;0.0;No;Jigging;Entre 30-50;Muy grave;Mantenimiento
10399;;Turno de mañana;Hombre;1;Accidente c/b;Incidente (no aplica);Argentina;Blanking;Argentina;0.0;0.0;606.5;0.0;No;Flejador LONGI001;Mayor 50;Leve;Mantenimiento
10400;;Turno de noche;Hombre;19;Accidente s/b;ETT;Burgos;Recocido;España;25249.0;42484.0;1419.3;830.0999999999999;No;gruista varios;Mayor 50;Leve;Mantenimiento
10401;;Turno de noche;Hombre;53;Accidente s/b;Cedidos de otras plantas;Hiasa;Prensa;España;0.0;167848.0;1300.5;101.5;No;Team Leader;Entre 30-50;Grave;Mantenimiento
10402;;Turno de tarde;Mujer;1;Accidente c/b;Incidente (no aplica);Argentina;Blanking;Argentina;0.0;0.0;606.5;0.0;No;Oxgyen cutting;Entre 30-50;Muy grave;Mantenimiento
10403;;Turno de tarde;Hombre;57;Incidente;No aplica;Kaluga;Blanking;Russia;4675.0;2625.3;240.0;0.0;No;Maschinenführer 2  LONGI 001;Menor 30;Grave;Mantenimiento
10404;;Turno de tarde;Hombre;1;Accidente c/b;Duración Determinada;Argentina;Blanking;Argentina;0.0;0.0;606.5;0.0;No;Plazmada kesim;Entre 30-50;Muy grave;Mantenimiento
10405;;Turno de tarde;Hombre;53;Accidente s/b;Subcontratado;Hiasa;Prensa;España;0.0;167848.0;1300.5;101.5;No;EMBALADOR  480;Entre 30-50;Muy grave;Mantenimiento
10406;;Turno de mañana;Mujer;55;Incidente;ETT;Hiasa;Sierra;España;0.0;167848.0;1300.5;101.5;No;TORO GRANDE;Entre 30-50;Grave;Mantenimiento
10407;;Turno de noche;Mujer;47;Accidente c/b;No aplica;Hiasa;Laminado;España;0.0;167848.0;1300.5;101.5;No;Cargador Galvanizado;Mayor 50;Grave;Mantenimiento
10408;;Turno de tarde;Hombre;44;Incidente;Cedidos de otras plantas;Hiasa;Corte Transversal;España;0.0;167848.0;1300.5;101.5;No;Operario corte;Mayor 50;Muy grave;Mantenimiento
10409;;Turno de noche;Hombre;41;Accidente c/b;Duración Determinada;Hiasa;Corte Láser;España;0.0;167848.0;1300.5;101.5;No;Ayudante de longitudinal;Entre 30-50;Muy grave;Mantenimiento
10410;;Turno de noche;Hombre;13;Accidente s/b;Duración Determinada;Burgos;Blanking;España;25249.0;42484.0;1419.3;830.0999999999999;No;Carrtillero;Menor 30;Muy grave;Mantenimiento
10411;;Turno de tarde;Hombre;25;Incidente;Indefinido con preaviso;Campinas;Prensa;Brasil;2835.52;2046.18;1212.5;0.0;No;NÃO SE APLICA;Entre 30-50;Muy grave;Mantenimiento
10412;;Turno de tarde;Mujer;35;Accidente c/b;Indefinido con preaviso;Gonvauto Barcelona;Corte Transversal;España;72495.20000000001;21968.3;587.0;0.0;No;Embalaje del material en la línea de embalaje, cliente: Hydrapres S.A;Entre 30-50;Leve;Mantenimiento
10413;;Turno de tarde;Mujer;56;Accidente s/b;ETT;Hiasa;Tubos;España;0.0;167848.0;1300.5;101.5;No;sacado de los palés verdes de la zona para suministrarlos a las líneas como bases de palés alternativos, utilizados reiteradamente por Gestamp;Entre 30-50;Muy grave;Mantenimiento
10414;;Turno de tarde;Hombre;54;Accidente c/b;Cedidos de otras plantas;Hiasa;Punzonado;España;0.0;167848.0;1300.5;101.5;No;Slitting line Operator;Menor 30;Muy grave;Mantenimiento
10415;;Turno de noche;Hombre;84;Accidente s/b;Duración Determinada;Tarragona;Corte Transversal;España;19528.0;6377.0;262.0;56.3;No;customer;Entre 30-50;Muy grave;Mantenimiento
10416;;Turno de noche;Hombre;30;Incidente;Indefinido;Galicia;Corte Transversal;España;17051.0;211.0;756.3;0.4;No;Drove the forklift fork the products;Mayor 50;Muy grave;Mantenimiento
10417;;Turno de noche;Hombre;5;Incidente;No aplica;Arizona;Corte Láser;EEUU;0.0;0.0;0.0;0.0;No;Techniker;Entre 30-50;Grave;Mantenimiento
10418;;Turno de noche;Hombre;36;Accidente s/b;Indefinido;Dongguan;Blanking;China;0.0;0.0;1501.0;0.0;No;Auxiliar logística;Mayor 50;Muy grave;Mantenimiento
10419;;Turno de tarde;Hombre;4;Accidente c/b;Indefinido con preaviso;Arizona;Células Soldadura;EEUU;0.0;0.0;0.0;0.0;No;Montador Prensa 002;Entre 30-50;Muy grave;Mantenimiento
10420;;Turno de tarde;Hombre;6;Accidente s/b;No aplica;Arizona;Tubos;EEUU;0.0;0.0;0.0;0.0;No;Torro Hyster;Entre 30-50;Grave;Mantenimiento
10421;;Turno de mañana;Hombre;1;Accidente s/b;Duración Determinada;Argentina;Blanking;Argentina;0.0;0.0;606.5;0.0;No;ZONA APILADOR LCP;Mayor 50;Leve;Mantenimiento
10422;;Turno de noche;Hombre;6;Accidente s/b;Prácticas;Arizona;Tubos;EEUU;0.0;0.0;0.0;0.0;No;TREN DE LAMINACIÓN;Entre 30-50;Muy grave;Mantenimiento
10423;;Turno de mañana;Hombre;30;Incidente;Indefinido con preaviso;Galicia;Corte Transversal;España;17051.0;211.0;756.3;0.4;No;Power Press Op;Mayor 50;Leve;Mantenimiento
10424;;Turno de tarde;Hombre;44;Accidente c/b;No aplica;Hiasa;Corte Transversal;España;0.0;167848.0;1300.5;101.5;No;Carretillero/Gruista;Entre 30-50;Leve;Mantenimiento
10425;;Turno de noche;Hombre;7;Incidente;Indefinido;Barcelona;Cizalla;España;25684.5;18302.3;1150.6;151.5;No;store keeper;Menor 30;Muy grave;Mantenimiento
10426;;Turno de noche;Hombre;57;Accidente s/b;ETT;Kaluga;Blanking;Russia;4675.0;2625.3;240.0;0.0;No;Flejador Línea Corte Prensa I;Menor 30;Muy grave;Mantenimiento
10427;;Turno de tarde;Hombre;28;Incidente;No aplica;Galicia;Blanking;España;17051.0;211.0;756.3;0.4;No;CARGADOR ENTRADA;Entre 30-50;Grave;Mantenimiento
10428;;Turno de mañana;Hombre;35;Incidente;No aplica;Gonvauto Barcelona;Corte Transversal;España;72495.20000000001;21968.3;587.0;0.0;No;Plazmada kesim;Entre 30-50;Muy grave;Mantenimiento
10429;;Turno de mañana;Hombre;43;Accidente s/b;No aplica;Hiasa;Corte Plasma;España;0.0;167848.0;1300.5;101.5;No;Corte térmico ;Mayor 50;Muy grave;Mantenimiento
10430;;Turno de tarde;Hombre;15;Accidente s/b;Indefinido con preaviso;Burgos;Corte Longitudinal;España;25249.0;42484.0;1419.3;830.0999999999999;No;Maschinenführer 1;Entre 30-50;Leve;Mantenimiento
10431;;Turno de mañana;Hombre;5;Accidente s/b;Duración Determinada;Arizona;Corte Láser;EEUU;0.0;0.0;0.0;0.0;No;alimentador p5;Entre 30-50;Leve;Mantenimiento
10432;;Turno de tarde;Mujer;57;Accidente c/b;Incidente (no aplica);Kaluga;Blanking;Russia;4675.0;2625.3;240.0;0.0;No;AYUDANTE PRENSAS;Entre 30-50;Grave;Mantenimiento
10433;;Turno de tarde;Mujer;6;Accidente c/b;Subcontratado;Arizona;Tubos;EEUU;0.0;0.0;0.0;0.0;No;Engraving;Entre 30-50;Leve;Mantenimiento
10434;;Turno de mañana;Hombre;13;Accidente c/b;Subcontratado;Burgos;Blanking;España;25249.0;42484.0;1419.3;830.0999999999999;No;Operario Puente Grúa;Entre 30-50;Leve;Mantenimiento
10435;;Turno de noche;Hombre;14;Accidente c/b;ETT;Burgos;Cizalla;España;25249.0;42484.0;1419.3;830.0999999999999;No;Trasladando bobina;Entre 30-50;Muy grave;Mantenimiento
10436;;Turno de mañana;Hombre;45;Accidente s/b;Incidente (no aplica);Hiasa;Decapado;España;0.0;167848.0;1300.5;101.5;No;Mechatroniker;Entre 30-50;Grave;Mantenimiento
10437;;Turno de mañana;Hombre;34;Accidente c/b;Indefinido con preaviso;Gonvauto Barcelona;Blanking;España;72495.20000000001;21968.3;587.0;0.0;No;Gruista y limpieza de caldera;Entre 30-50;Muy grave;Mantenimiento
10438;;Turno de noche;Mujer;36;Accidente s/b;No aplica;Dongguan;Blanking;China;0.0;0.0;1501.0;0.0;No;Maschinenführer Presse 1;Menor 30;Grave;Mantenimiento
10439;;Turno de mañana;Hombre;4;Incidente;Indefinido;Arizona;Células Soldadura;EEUU;0.0;0.0;0.0;0.0;No;Cargador Galvanizado;Menor 30;Muy grave;Mantenimiento
10440;;Turno de tarde;Hombre;4;Incidente;ETT;Arizona;Células Soldadura;EEUU;0.0;0.0;0.0;0.0;No;Auxiliar línea 11;Entre 30-50;Grave;Mantenimiento
10441;;Turno de mañana;Hombre;41;Incidente;No aplica;Hiasa;Corte Láser;España;0.0;167848.0;1300.5;101.5;No;Vaciado contenedores de chatarra;Menor 30;Grave;Mantenimiento
10442;;Turno de mañana;Mujer;25;Accidente s/b;Incidente (no aplica);Campinas;Prensa;Brasil;2835.52;2046.18;1212.5;0.0;No;Final Product Logistic Operator;Entre 30-50;Leve;Mantenimiento
10443;;Turno de tarde;Hombre;55;Accidente s/b;Indefinido con preaviso;Hiasa;Sierra;España;0.0;167848.0;1300.5;101.5;No;Ferienarbeiter Instandhaltung;Mayor 50;Grave;Mantenimiento
10444;;Turno de noche;Hombre;57;Incidente;Subcontratado;Kaluga;Blanking;Russia;4675.0;2625.3;240.0;0.0;No;LIDER LONGI06;Entre 30-50;Grave;Mantenimiento
10445;;Turno de tarde;Hombre;29;Incidente;Indefinido;Galicia;Corte Longitudinal;España;17051.0;211.0;756.3;0.4;No;Mitarbeiter Produktion;Mayor 50;Grave;Mantenimiento
10446;;Turno de mañana;Hombre;28;Accidente s/b;Indefinido con preaviso;Galicia;Blanking;España;17051.0;211.0;756.3;0.4;No;Lifting material on acid pool;Entre 30-50;Grave;Mantenimiento
10447;;Turno de tarde;Hombre;25;Incidente;Indefinido;Campinas;Prensa;Brasil;2835.52;2046.18;1212.5;0.0;No;Maschinenführer LONGI002;Entre 30-50;Muy grave;Mantenimiento
10448;;Turno de mañana;Hombre;5;Accidente s/b;Indefinido con preaviso;Arizona;Corte Láser;EEUU;0.0;0.0;0.0;0.0;No;operator;Mayor 50;Muy grave;Mantenimiento
10449;;Turno de mañana;Hombre;4;Incidente;Prácticas;Arizona;Células Soldadura;EEUU;0.0;0.0;0.0;0.0;No;Soldadura;Entre 30-50;Leve;Mantenimiento
10450;;Turno de noche;Hombre;15;Accidente s/b;Duración Determinada;Burgos;Corte Longitudinal;España;25249.0;42484.0;1419.3;830.0999999999999;No;TPM loading car loop;Entre 30-50;Leve;Mantenimiento
10451;;Turno de mañana;Hombre;7;Accidente s/b;Indefinido;Barcelona;Cizalla;España;25684.5;18302.3;1150.6;151.5;No;Operario de muestras;Mayor 50;Grave;Mantenimiento
10452;;Turno de mañana;Hombre;32;Incidente;ETT;Gonvauto Asturias;Sierra;España;0.0;29316.0;188.0;47.0;No;Operador II;Entre 30-50;Muy grave;Mantenimiento
10453;;Turno de mañana;Hombre;57;Incidente;ETT;Kaluga;Blanking;Russia;4675.0;2625.3;240.0;0.0;No;Trasladando bobina;Menor 30;Leve;Mantenimiento
10454;;Turno de noche;Hombre;44;Accidente c/b;No aplica;Hiasa;Corte Transversal;España;0.0;167848.0;1300.5;101.5;No;EMABALADOR;Mayor 50;Grave;Mantenimiento
10455;;Turno de noche;Hombre;5;Accidente s/b;Duración Determinada;Arizona;Corte Láser;EEUU;0.0;0.0;0.0;0.0;No;MAQUINISTA CORTE LONGITUDINAL;Entre 30-50;Muy grave;Mantenimiento
10456;;Turno de tarde;Hombre;35;Accidente s/b;Duración Determinada;Gonvauto Barcelona;Corte Transversal;España;72495.20000000001;21968.3;587.0;0.0;No;Press Operator;Menor 30;Muy grave;Mantenimiento
